11:45:42 ; 0.003 ; 177700
11:45:42 ; 0.003 ; 177800
11:45:43 ; 0.003 ; 177900
11:45:43 ; 0.003 ; 178000
11:45:43 ; 0.003 ; 178100
11:45:43 ; 0.004 ; 178200
11:45:43 ; 0.003 ; 178300
11:45:44 ; 0.003 ; 178400
11:45:44 ; 0.003 ; 178500
11:45:44 ; 0.003 ; 178600
11:45:44 ; 0.003 ; 178700
11:45:44 ; 0.004 ; 178800
11:45:44 ; 0.004 ; 178900
11:45:45 ; 0.004 ; 179000
11:45:45 ; 0.004 ; 179100
11:45:45 ; 0.005 ; 179200
11:45:45 ; 0.005 ; 179300
11:45:45 ; 0.005 ; 179400
11:45:46 ; 0.004 ; 179500
11:45:46 ; 0.005 ; 179600
11:45:46 ; 0.005 ; 179700
11:45:46 ; 0.005 ; 179800
11:45:46 ; 0.005 ; 179900
11:45:47 ; 0.005 ; 180000
11:45:47 ; 0.005 ; 180100
11:45:47 ; 0.005 ; 180200
11:45:47 ; 0.005 ; 180300
11:45:47 ; 0.005 ; 180400
11:45:47 ; 0.005 ; 180500
11:45:48 ; 0.005 ; 180600
11:45:48 ; 0.005 ; 180700
11:45:48 ; 0.005 ; 180800
11:45:48 ; 0.005 ; 180900
11:45:48 ; 0.005 ; 181000
11:45:49 ; 0.005 ; 181100
11:45:49 ; 0.005 ; 181200
11:45:49 ; 0.005 ; 181300
11:45:49 ; 0.005 ; 181400
11:45:49 ; 0.005 ; 181500
11:45:49 ; 0.006 ; 181600
11:45:50 ; 0.006 ; 181700
11:45:50 ; 0.006 ; 181800
11:45:50 ; 0.006 ; 181900
11:45:50 ; 0.006 ; 182000
11:45:50 ; 0.007 ; 182100
11:45:51 ; 0.007 ; 182200
11:45:51 ; 0.007 ; 182300
11:45:51 ; 0.007 ; 182400
11:45:51 ; 0.007 ; 182500
11:45:51 ; 0.007 ; 182600
11:45:52 ; 0.007 ; 182700
11:45:52 ; 0.007 ; 182800
11:45:52 ; 0.008 ; 182900
11:45:52 ; 0.008 ; 183000
11:45:52 ; 0.008 ; 183100
11:45:52 ; 0.008 ; 183200
11:45:53 ; 0.008 ; 183300
11:45:53 ; 0.008 ; 183400
11:45:53 ; 0.009 ; 183500
11:45:53 ; 0.009 ; 183600
11:45:53 ; 0.009 ; 183700
11:45:54 ; 0.009 ; 183800
11:45:54 ; 0.009 ; 183900
11:45:54 ; 0.009 ; 184000
11:45:54 ; 0.009 ; 184100
11:45:54 ; 0.009 ; 184200
11:45:54 ; 0.009 ; 184300
11:45:55 ; 0.009 ; 184400
11:45:55 ; 0.010 ; 184500
11:45:55 ; 0.010 ; 184600
11:45:55 ; 0.010 ; 184700
11:45:55 ; 0.010 ; 184800
11:45:56 ; 0.010 ; 184900
11:45:56 ; 0.010 ; 185000
11:45:56 ; 0.010 ; 185100
11:45:56 ; 0.010 ; 185200
11:45:56 ; 0.010 ; 185300
11:45:56 ; 0.010 ; 185400
11:45:57 ; 0.010 ; 185500
11:45:57 ; 0.010 ; 185600
11:45:57 ; 0.010 ; 185700
11:45:57 ; 0.010 ; 185800
11:45:57 ; 0.010 ; 185900
11:45:58 ; 0.010 ; 186000
